0,0.6939747
1,0.8457096
2,0.73737955
3,0.5639594
4,0.3716316
5,0.20203671
6,0.09325769
7,0.045550447
8,0.021639511
9,0.011284483
10,0.0053779883
11,0.0030187701
12,0.0015058302
13,0.0011021344
14,0.0007757018
15,0.0005519271
16,0.00048202107
17,0.00043136496
18,0.0005098478
19,0.0006381627
20,0.0009532615
21,0.0012344698
22,0.0015354845
23,0.0016319645
24,0.0017729611
25,0.0021942756
26,0.0022292964
27,0.002366384
28,0.0022898375
29,0.002213064
30,0.0016947977
31,0.0013395363
32,0.0010729613
33,0.0010612503
34,0.0008500086
35,0.0008366374
36,0.00067417446
37,0.00057670823
38,0.0004945311
39,0.0004028739
40,0.00034630264
41,0.00025869574
42,0.00020341117
43,0.00020069862
44,0.00022675013
45,0.0002546239
46,0.0003658504
47,0.0005662507
48,0.0009201365
49,0.0014047596
50,0.0021001324
51,0.002910537
52,0.0036764352
53,0.0050919945
54,0.0070402045
55,0.008733936
56,0.009574857
57,0.007617146
58,0.0070658578
59,0.0048328694
60,0.0035793653
61,0.0025457502
62,0.002074706
63,0.0018637842
64,0.002928302
65,0.0058977157
66,0.015415959
67,0.027524322
68,0.026060542
69,0.016272312
70,0.00573537
71,0.0016121941
72,0.00035399353
73,9.579047e-05
74,3.7560094e-05
75,2.6170306e-05
76,3.5639474e-05
77,7.522507e-05
78,0.00021966803
79,0.00057110726
80,0.0013281539
81,0.0028683327
82,0.0034553013
83,0.0034176789
84,0.0020223034
85,0.0008115113
86,0.00029949454
87,0.00012064472
88,9.779888e-05
89,0.00013531193
90,0.00034377637
91,0.0010834794
92,0.0034093715
93,0.008681252
94,0.015962588
95,0.021743147
96,0.023778187
97,0.022670716
98,0.026247073
99,0.033185188
100,0.052420735
101,0.09020677
102,0.15136255
103,0.19832368
104,0.13434033
105,0.08250654
106,0.07248357
107,0.06911141
108,0.05592207
109,0.04619159
110,0.030514186
111,0.019177608
112,0.011068633
113,0.006042594
114,0.0034469047
115,0.0023663854
116,0.0018843344
117,0.0014324255
118,0.0016742694
119,0.0021598039
120,0.0027722176
121,0.003771538
122,0.0040372973
123,0.005293766
124,0.0062438063
125,0.00665027
126,0.0058195097
127,0.00551686
128,0.0057493085
129,0.0062060487
130,0.00867075
131,0.010623425
132,0.01223443
133,0.013521334
134,0.014137218
135,0.011002029
136,0.008660266
137,0.005763278
138,0.0047455984
139,0.0031120267
140,0.0022023069
141,0.0014411823
142,0.0009579224
143,0.0006708928
144,0.0004885337
145,0.0004669698
146,0.00047212592
147,0.0005600669
148,0.0006483636
149,0.00070186734
150,0.00060039957
151,0.00045962125
152,0.00032106857
153,0.00025618236
154,0.00019729852
155,0.00017441704
156,0.00015381306
157,0.00017763967
158,0.00014400238
159,0.00017612838
160,0.00021463278
161,0.00036943977
162,0.0006335087
163,0.0013894314
164,0.0029354389
165,0.004786128
166,0.005940813
167,0.0050981855
168,0.0021206995
169,0.00044854087
170,6.91489e-05
171,1.8822311e-05
172,1.3770767e-05
173,2.3968416e-05
174,0.00011447623
175,0.00089906
176,0.008004951
177,0.05333773
178,0.25177097
179,0.4379848
180,0.42332
181,0.22754149
182,0.047389288
183,0.009244906
184,0.002301021
185,0.00096026174
186,0.0009924064
187,0.0018660565
188,0.006989188
189,0.047943436
190,0.3359325
191,0.7888552
192,0.8998648
193,0.8953783
194,0.72926325
195,0.37477276
196,0.11308107
197,0.03037006
198,0.012931941
199,0.0064673433
200,0.003887956
201,0.0024724314
202,0.0012374836
203,0.00058449974
204,0.00017548478
205,5.6122393e-05
206,1.5295014e-05
207,7.815784e-06
208,2.9255723e-06
209,1.4185124e-06
210,3.416154e-06
211,4.3078894e-06
212,1.1327551e-05
213,2.6817075e-05
214,7.803074e-05
215,0.0002357807
216,0.00057670823
217,0.0019027921
218,0.005085817
219,0.012308413
220,0.020506602
221,0.025660763
222,0.018994773
223,0.014604015
224,0.0111895455
225,0.007239219
226,0.004939705
227,0.0022566144
228,0.001063841
229,0.00073786225
230,0.00074056734
231,0.00082046865
232,0.0006107425
233,0.0004173852
234,0.00018927899
235,0.00011673388
236,8.113888e-05
237,6.241027e-05
238,7.305334e-05
239,0.000117448384
240,0.00021621035
241,0.0004814333
242,0.0011872341
243,0.0030004564
244,0.008082878
245,0.021951826
246,0.058020517
247,0.1053642
248,0.15904379
249,0.20361574
250,0.20881073
251,0.20243064
252,0.17517379
253,0.14504519
254,0.13462472
255,0.12889966
256,0.13320881
257,0.14459163
258,0.16068311
259,0.20680109
260,0.22840077
261,0.19332561
262,0.24583931
263,0.1684012
264,0.1199917
265,0.07430994
266,0.04182944
267,0.023135094
268,0.012900814
269,0.0083615715
270,0.0067395642
271,0.00636617
272,0.00864979
273,0.015677508
274,0.032487378
275,0.047169372
276,0.04124626
277,0.027655305
278,0.010483212
279,0.0041669467
280,0.0016620718
281,0.0006335083
282,0.00029298753
283,0.00017000358
284,0.00016671595
285,0.00024457328
286,0.0005320911
287,0.0012195105
288,0.0022814835
289,0.0035793653
290,0.0039403075
291,0.0030969132
292,0.0015752933
293,0.00055870163
294,0.0001872114
295,7.1117705e-05
296,5.71594e-05
297,6.789435e-05
298,0.00013188785
299,0.0003160151
300,0.0007414717
301,0.0015224396
302,0.002267635
303,0.0032752014
304,0.0039547114
305,0.005456911
306,0.0070146564
307,0.0085457405
308,0.0104326885
309,0.0107525
310,0.015231769
311,0.017011365
312,0.012073207
313,0.005904884
314,0.00495172
315,0.0038785124
316,0.003134828
317,0.0025800758
318,0.002463416
319,0.0022731668
320,0.002363504
321,0.0016043548
322,0.0012329656
323,0.0008244813
324,0.0008397043
325,0.0010664393
326,0.0018866328
327,0.0032474229
328,0.0048211417
329,0.007580329
330,0.010949022
331,0.021103395
332,0.035283223
333,0.04592339
334,0.045127798
335,0.047832094
336,0.05515372
337,0.070859276
338,0.10922221
339,0.12889963
340,0.1551642
341,0.16823022
342,0.15516427
343,0.1123486
344,0.066261575
345,0.03458362
346,0.018522955
347,0.008712822
348,0.004722589
349,0.0022265841
350,0.0010586653
351,0.00059456826
352,0.00035442555
353,0.00024727423
354,0.00019538154
355,0.00015974422
356,0.00013747605
357,0.00013237158
358,0.00010484533
359,8.8484274e-05
360,7.822146e-05
361,5.8858695e-05
362,4.5996734e-05
363,3.1621235e-05
364,2.6202271e-05
365,2.7749493e-05
366,2.2965965e-05
367,3.082096e-05
368,4.6903897e-05
369,8.203514e-05
370,0.00014702149
371,0.00027130602
372,0.0004975572
373,0.00082851364
374,0.0009803781
375,0.0008500086
376,0.0004133309
377,0.000112674126
378,2.1162443e-05
379,6.085471e-06
380,5.1861625e-06
381,7.9117945e-06
382,3.71044e-05
383,0.0002621921
384,0.0019784397
385,0.015122292
386,0.07281255
387,0.16703801
388,0.16300142
389,0.07069872
390,0.016828587
391,0.003667501
392,0.0011129387
393,0.0005360001
394,0.00062126317
395,0.0011642984
396,0.0034427142
397,0.02090261
398,0.1535708
399,0.5273585
400,0.7385599
401,0.76845896
402,0.5860301
403,0.26415345
404,0.07330852
405,0.023135094
406,0.009551732
407,0.006213582
408,0.0038926865
409,0.0023982967
410,0.0012618607
411,0.0004963446
412,0.00019443003
413,6.458016e-05
414,2.359107e-05
415,1.1522771e-05
416,3.0335805e-05
417,0.00016835114
418,0.00023235298
419,0.0005823651
420,0.0011252188
421,0.002475444
422,0.0048564104
423,0.011284483
424,0.026340833
425,0.08541667
426,0.21369213
427,0.43198442
428,0.56845677
429,0.637295
430,0.60192597
431,0.50876886
432,0.38108605
433,0.21103778
434,0.13027665
435,0.044656716
436,0.02014203
437,0.009574859
438,0.007663424
439,0.006161039
440,0.0047455984
441,0.003239532
442,0.0018012698
443,0.0013809885
444,0.0010586653
445,0.0010045833
446,0.001114296
447,0.0016299759
448,0.0025333816
449,0.0045204684
450,0.0065780855
451,0.010585006
452,0.016097385
453,0.031541724
454,0.06626161
455,0.116052896
456,0.1956204
457,0.25039378
458,0.29740268
459,0.27765322
460,0.21949145
461,0.16233626
462,0.12604868
463,0.09876567
464,0.06887619
465,0.049470432
466,0.039082035
467,0.031134112
468,0.02821884
469,0.016272299
470,0.017093178
471,0.012563277
472,0.010739517
473,0.008131956
474,0.004880065
475,0.0028753236
476,0.0014606362
477,0.001079523
478,0.00089906
479,0.0011348646
480,0.0017134878
481,0.003645268
482,0.0075895158
483,0.012807885
484,0.012978771
485,0.009244914
486,0.004056981
487,0.0015676313
488,0.00055530417
489,0.00025400333
490,0.000114616036
491,8.582491e-05
492,8.064519e-05
493,0.00012823683
494,0.00026703576
495,0.00060407346
496,0.0013024985
497,0.0018189154
498,0.0018637842
499,0.0015714571
500,0.0011728458
501,0.00058236474
502,0.00021568325
503,8.751756e-05
504,6.1577855e-05
505,6.56131e-05
506,0.0001126742
507,0.00025245798
508,0.00042561413
509,0.0007044405
510,0.0007053008
511,0.00067171134
512,0.0006070284
513,0.000576005
514,0.0007813996
515,0.00097086054
516,0.0019308161
517,0.0032991983
518,0.005470183
519,0.0062894314
520,0.00688825
521,0.008092671
522,0.006236233
523,0.006863255
524,0.00460921
525,0.0032003531
526,0.002118119
527,0.0011459881
528,0.0007709853
529,0.00040781993
530,0.0003087724
531,0.00017699033
532,0.0001679413
533,0.00014382674
534,0.00018336701
535,0.00022758197
536,0.0002706445
537,0.00050366507
538,0.0006099979
539,0.0012374829
540,0.0018524642
541,0.0027386732
542,0.002896401
543,0.0029176306
544,0.003850318
545,0.0042746835
546,0.0073452597
547,0.008341347
548,0.010394946
549,0.009667911
550,0.008231004
551,0.0069722645
552,0.0056387307
553,0.0039307396
554,0.0031501239
555,0.002889357
556,0.0022157612
557,0.0015317461
558,0.0008625408
559,0.000679127
560,0.0005837871
561,0.0005439055
562,0.00066356733
563,0.00075516274
564,0.0010471096
565,0.0016240273
566,0.0025272183
567,0.003813043
568,0.0062362403
569,0.008351458
570,0.010445301
571,0.00991646
572,0.010420096
573,0.011986187
574,0.008733933
575,0.009448349
576,0.008063323
577,0.0077568176
578,0.007747428
579,0.007995264
580,0.0099645145
581,0.010922615
582,0.014941561
583,0.017571315
584,0.02772104
585,0.057093464
586,0.15042406
587,0.33484402
588,0.5130393
589,0.5925301
590,0.5711497
591,0.41826198
592,0.28755185
593,0.16366869
594,0.081313096
595,0.049470417
596,0.038716912
597,0.03880788
598,0.06265545
599,0.08269149
600,0.09920109
601,0.09264021
602,0.052907918
603,0.022779169
604,0.00848391
605,0.002583219
606,0.0005690201
607,0.00018904812
608,6.333119e-05
609,3.452614e-05
610,3.252159e-05
611,3.7013928e-05
612,6.4501386e-05
613,0.00011226237
614,0.0002580651
615,0.00051673653
616,0.0013592751
617,0.002605331
618,0.0055842423
619,0.013025767
620,0.029240647
621,0.08418504
622,0.17837135
623,0.35917822
624,0.39324954
625,0.30562934
626,0.2294783
627,0.11668055
628,0.081770204
629,0.04867296
630,0.030406028
631,0.020977657
632,0.010097852
633,0.005962479
634,0.0031348318
635,0.0020445993
636,0.0011771444
637,0.0009791827
638,0.0009520997
639,0.0009100915
640,0.0010420152
641,0.0009348416
642,0.0009791832
643,0.00082548754
644,0.00077759643
645,0.0008520851
646,0.000986373
647,0.0011487862
648,0.0011785806
649,0.0017281667
650,0.0017903288
651,0.0020975769
652,0.0023982967
653,0.0029641602
654,0.00291408
655,0.002133654
656,0.001995385
657,0.0018797482
658,0.0015868532
659,0.0013543147
